,Fold selected features,Fold #features
Fold_0,"['LPS_Baso_155Gd_S6', 'PRO_LDLR', 'LPS_CD56brightCD16negNK_166Er_NFkB', 'IL246_mDC_155Gd_S6', 'unstim_CD4Tnaive_Frequency', 'unstim_Th1naive_150Nd_STAT5', 'LPS_CXCR4neutro_164Dy_IkB', 'PRO_PSMB9', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_DC_155Gd_S6', 'LPS_pDC_164Dy_IkB', 'PRO_BIRC3', 'PRO_IL18', 'LPS_Granulocytes_155Gd_S6', 'IL246_DC_155Gd_S6', 'PRO_HSPH1', 'PRO_OGG1', 'PRO_CSF2', 'unstim_Tregnaive_150Nd_STAT5', 'unstim_Th1naive_167Er_ERK', 'PRO_SAMHD1', 'IL246_Th1mem_164Dy_IkB', 'PRO_STAT6', 'IL246_DC_150Nd_STAT5', 'unstim_CD4Trm_Frequency', 'IL246_Th1naive_153Eu_STAT1', 'IL246_Granulocytes_154Sm_STAT3', 'LPS_CD56brightCD16negNK_159Tb_MAPKAPK2', 'PRO_IL1B', 'LPS_Granulocytes_149Sm_CREB', 'LPS_pDC_167Er_ERK', 'PRO_MTHFD2', 'PRO_CNTN3', 'PRO_WWOX', 'LPS_Bcells_149Sm_CREB', 'PRO_ALK']",36
Fold_1,"['LPS_Baso_155Gd_S6', 'PRO_TNFSF10', 'PRO_LDLR', 'LPS_Bcells_164Dy_IkB', 'unstim_CD8Tcm_Frequency', 'IL246_Th1mem_153Eu_STAT1', 'LPS_CD56brightCD16negNK_166Er_NFkB', 'LPS_pDC_149Sm_CREB', 'PRO_ASAH1', 'unstim_CD8Trm_Frequency', 'unstim_CD4Tnaive_Frequency', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'unstim_CD4Tcm_Frequency', 'PRO_PSMB9', 'unstim_Th1naive_149Sm_CREB', 'PRO_ALDOB', 'PRO_NTRK1', 'PRO_RAP2A', 'IL246_DC_154Sm_STAT3', 'IL246_CD8Tem_154Sm_STAT3', 'IL246_CD4Tcm_153Eu_STAT1', 'PRO_IRF6', 'LPS_pDC_164Dy_IkB', 'unstim_Tregmem_Frequency', 'PRO_BIRC3', 'PRO_CD2', 'PRO_IL18', 'PRO_HSPH1', 'PRO_OGG1', 'PRO_CTNNA3', 'LPS_Tregnaive_164Dy_IkB', 'PRO_RNASET2', 'PRO_CSF2', 'unstim_Th1naive_167Er_ERK', 'PRO_SAMHD1', 'IL246_Th1mem_164Dy_IkB', 'IL246_pDC_150Nd_STAT5', 'unstim_CD4Trm_Frequency', 'IL246_Th1naive_153Eu_STAT1', 'PRO_ARL11', 'unstim_mDC_Frequency', 'PRO_IL1B', 'PRO_PSTPIP1', 'PRO_PPIB', 'PRO_OTC', 'IL246_Bcells_150Nd_STAT5', 'PRO_CNTN3', 'PRO_WWOX', 'PRO_BTN3A2', 'PRO_PSMB4', 'PRO_ALK']",51
Fold_2,"['LPS_Baso_155Gd_S6', 'PRO_LDLR', 'LPS_Granulocytes_155Gd_S6', 'PRO_HSPH1', 'PRO_CTNNA3', 'LPS_pDC_159Tb_MAPKAPK2', 'PRO_TLR4', 'PRO_ASAH1', 'unstim_CD4Tnaive_Frequency', 'PRO_TNFAIP3', 'IL246_Th1mem_164Dy_IkB', 'IL246_pDC_150Nd_STAT5', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'IL246_CD56brightCD16negNK_155Gd_S6', 'unstim_CD4Trm_Frequency', 'IL246_Th1naive_153Eu_STAT1', 'PRO_B3GNT2', 'IL246_Granulocytes_154Sm_STAT3', 'PRO_IL1B', 'PRO_CCL3', 'PRO_ALK', 'PRO_IFNL3', 'PRO_TLR3', 'unstim_Tregnaive_Frequency', 'IL246_CD8Tem_154Sm_STAT3', 'PRO_WWOX', 'LPS_pDC_164Dy_IkB', 'PRO_BLK', 'PRO_BIRC3']",29
Fold_3,"['PRO_HERPUD2', 'unstim_Th1_155Gd_S6', 'PRO_LDLR', 'unstim_CD56brightCD16negNK_166Er_NFkB', 'IL246_CD56brightCD16negNK_168Er_pSTAT6', 'unstim_CD8Tcm_Frequency', 'LPS_CD56brightCD16negNK_166Er_NFkB', 'unstim_CD4Trm_150Nd_STAT5', 'LPS_Tregnaive_155Gd_S6', 'unstim_CD8Trm_Frequency', 'PRO_UPP1', 'unstim_CD4Tnaive_Frequency', 'LPS_Tregnaive_167Er_ERK', 'unstim_Baso_164Dy_IkB', 'LPS_CXCR4neutro_164Dy_IkB', 'unstim_CD4Tcm_Frequency', 'unstim_Th2_Frequency', 'unstim_CD56dimCD16posNK_Frequency', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'unstim_Granulocytes_155Gd_S6', 'PRO_AOC3', 'unstim_Th1naive_149Sm_CREB', 'LPS_Baso_159Tb_MAPKAPK2', 'LPS_DC_155Gd_S6', 'unstim_Th1naive_168Er_pSTAT6', 'unstim_Baso_Frequency', 'unstim_ncMC_Frequency', 'unstim_Tregnaive_Frequency', 'unstim_CXCR4neutro_149Sm_CREB', 'unstim_pDC_Frequency', 'unstim_CXCR4neutro_Frequency', 'IL246_DC_154Sm_STAT3', 'LPS_pDC_164Dy_IkB', 'unstim_gdT_166Er_NFkB', 'unstim_Th1mem_164Dy_IkB', 'unstim_CD4Tnaive_150Nd_STAT5', 'unstim_CXCR4neutro_155Gd_S6', 'unstim_DC_166Er_NFkB', 'unstim_Th17_168Er_pSTAT6', 'IL246_Tregnaive_154Sm_STAT3', 'unstim_Th1naive_164Dy_IkB', 'PRO_HSPH1', 'PRO_CTNNA3', 'unstim_Tregnaive_150Nd_STAT5', 'unstim_Bcells_Frequency', 'PRO_SAMHD1', 'IL246_pDC_150Nd_STAT5', 'LPS_CXCR4neutro_149Sm_CREB', 'unstim_CD4Trm_Frequency', 'unstim_intMC_Frequency', 'unstim_mDC_Frequency', 'IL246_Th1naive_153Eu_STAT1', 'IL246_Granulocytes_154Sm_STAT3', 'PRO_IL1B', 'PRO_ALK', 'LPS_Granulocytes_149Sm_CREB', 'LPS_pDC_167Er_ERK', 'unstim_CD8Tem_Frequency', 'PRO_WWOX', 'LPS_ncMC_166Er_NFkB', 'unstim_Bcells_155Gd_S6', 'unstim_gdT_168Er_pSTAT6']",62
Fold_4,"['LPS_Baso_155Gd_S6', 'PRO_LDLR', 'unstim_CD8Tcm_Frequency', 'LPS_CD56brightCD16negNK_166Er_NFkB', 'PRO_ASAH1', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_Baso_159Tb_MAPKAPK2', 'LPS_CD56brightCD16negNK_149Sm_CREB', 'LPS_DC_155Gd_S6', 'LPS_pDC_151Eu_p38', 'unstim_Tregnaive_Frequency', 'PRO_IRF6', 'LPS_pDC_164Dy_IkB', 'unstim_gdT_166Er_NFkB', 'IL246_DC_155Gd_S6', 'PRO_HSPH1', 'PRO_CTNNA3', 'PRO_ACP5', 'IL246_Th1mem_154Sm_STAT3', 'PRO_TNFAIP3', 'unstim_Th1naive_167Er_ERK', 'PRO_SAMHD1', 'IL246_pDC_150Nd_STAT5', 'IL246_DC_150Nd_STAT5', 'unstim_CD4Trm_Frequency', 'IL246_Granulocytes_154Sm_STAT3', 'PRO_IL1B', 'PRO_TOPBP1', 'LPS_DC_164Dy_IkB', 'PRO_PPIB', 'PRO_CNTN3', 'PRO_WWOX', 'LPS_MDSC_159Tb_MAPKAPK2', 'PRO_PSMB4']",34
Fold_5,"['PRO_TNFSF10', 'PRO_LDLR', 'unstim_CD8Tcm_Frequency', 'IL246_Th1mem_153Eu_STAT1', 'unstim_CD4Trm_150Nd_STAT5', 'PRO_ASAH1', 'unstim_CD4Tnaive_Frequency', 'IL246_Th1naive_164Dy_IkB', 'unstim_Th1naive_150Nd_STAT5', 'unstim_Th2_Frequency', 'IL246_gdT_154Sm_STAT3', 'unstim_Th1naive_149Sm_CREB', 'unstim_Th1naive_168Er_pSTAT6', 'IL246_pDC_154Sm_STAT3', 'IL246_CD8Tnaive_154Sm_STAT3', 'unstim_ncMC_Frequency', 'unstim_Tregnaive_Frequency', 'IL246_DC_154Sm_STAT3', 'IL246_Th1mem_150Nd_STAT5', 'PRO_IRF6', 'unstim_Tregmem_Frequency', 'IL246_Tregnaive_154Sm_STAT3', 'unstim_CXCR4neutro_155Gd_S6', 'PRO_MCAM', 'PRO_CTNNA3', 'unstim_Tregnaive_164Dy_IkB', 'PRO_CSF2', 'unstim_Th1naive_167Er_ERK', 'PRO_SAMHD1', 'unstim_CD4Trm_Frequency', 'IL246_Th1naive_153Eu_STAT1', 'IL246_Granulocytes_154Sm_STAT3', 'PRO_IL1B', 'PRO_PSTPIP1', 'unstim_CD8Tem_Frequency', 'IL246_Bcells_154Sm_STAT3', 'PRO_BTN3A2', 'PRO_PSMB4', 'PRO_ALK']",39
Fold_6,"['unstim_Th1naive_166Er_NFkB', 'PRO_LDLR', 'unstim_pDC_166Er_NFkB', 'unstim_CD8Tcm_Frequency', 'IL246_Th1mem_153Eu_STAT1', 'unstim_CD4Trm_150Nd_STAT5', 'PRO_ASAH1', 'unstim_CD4Tnaive_Frequency', 'IL246_Th1naive_164Dy_IkB', 'unstim_Th1naive_150Nd_STAT5', 'unstim_NK_Frequency', 'unstim_cMC_167Er_ERK', 'unstim_Granulocytes_155Gd_S6', 'PRO_CCL3', 'IL246_CD4T_153Eu_STAT1', 'IL246_Baso_155Gd_S6', 'unstim_Tregnaive_Frequency', 'IL246_CD8Tem_154Sm_STAT3', 'PRO_IRF6', 'PRO_GTF2I', 'PRO_BIRC3', 'unstim_CD4Tnaive_150Nd_STAT5', 'unstim_DC_166Er_NFkB', 'PRO_HSPH1', 'PRO_OGG1', 'PRO_CTNNA3', 'PRO_TLR4', 'IL246_Th1mem_154Sm_STAT3', 'IL246_Treg_154Sm_STAT3', 'PRO_CSF2', 'unstim_Th1naive_167Er_ERK', 'PRO_SAMHD1', 'IL246_pDC_150Nd_STAT5', 'IL246_Th1mem_164Dy_IkB', 'unstim_CD4Trm_Frequency', 'IL246_Granulocytes_154Sm_STAT3', 'PRO_IL1B', 'IL246_Granulocytes_166Er_NFkB', 'IL246_Bcells_150Nd_STAT5', 'IL246_CD8Tnaive_153Eu_STAT1', 'PRO_WWOX', 'PRO_ALK', 'unstim_gdT_168Er_pSTAT6', 'unstim_CXCR4neutro_159Tb_MAPKAPK2', 'PRO_TLR5', 'IL246_CD8Trm_154Sm_STAT3', 'unstim_Baso_164Dy_IkB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'unstim_CD4Tcm_Frequency', 'unstim_Th2_Frequency', 'unstim_CD56dimCD16posNK_Frequency', 'IL246_gdT_154Sm_STAT3', 'unstim_Th1naive_149Sm_CREB', 'unstim_Baso_Frequency', 'unstim_ncMC_Frequency', 'IL246_DC_154Sm_STAT3', 'unstim_pDC_Frequency', 'unstim_gdT_166Er_NFkB', 'PRO_FCGR1A', 'IL246_Granulocytes_155Gd_S6', 'unstim_Th17_168Er_pSTAT6', 'unstim_Th1naive_164Dy_IkB', 'PRO_IL18', 'unstim_Th1naive_153Eu_STAT1', 'unstim_gdT_Frequency', 'IL246_DC_155Gd_S6', 'unstim_Tregnaive_150Nd_STAT5', 'IL246_CD56brightCD16negNK_155Gd_S6', 'IL246_DC_150Nd_STAT5', 'IL246_MDSC_153Eu_STAT1', 'unstim_Tregnaive_167Er_ERK', 'PRO_TOPBP1', 'PRO_PSMB4']",73
Fold_7,"['LPS_Baso_155Gd_S6', 'PRO_LDLR', 'LPS_Bcells_164Dy_IkB', 'unstim_CD8Tcm_Frequency', 'unstim_CD4Trm_150Nd_STAT5', 'PRO_SIGLEC1', 'PRO_ASAH1', 'PRO_UPP1', 'IL246_Th1naive_164Dy_IkB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'PRO_CCL3', 'LPS_DC_155Gd_S6', 'unstim_Tregnaive_Frequency', 'IL246_DC_154Sm_STAT3', 'IL246_CD8Tem_154Sm_STAT3', 'PRO_IRF6', 'PRO_BIRC3', 'LPS_Granulocytes_155Gd_S6', 'PRO_CTCF', 'PRO_HSPH1', 'PRO_CTNNA3', 'PRO_TLR4', 'IL246_DC_155Gd_S6', 'IL246_Treg_154Sm_STAT3', 'unstim_Tregnaive_150Nd_STAT5', 'PRO_SAMHD1', 'unstim_CD4Trm_Frequency', 'IL246_Th1naive_153Eu_STAT1', 'PRO_IL1B', 'LPS_Baso_164Dy_IkB', 'LPS_pDC_167Er_ERK', 'PRO_WWOX', 'PRO_BLK', 'LPS_Bcells_149Sm_CREB', 'PRO_ALK']",35
Fold_8,"['PRO_HERPUD2', 'PRO_TNFSF10', 'PRO_ITGAV|ITGB3', 'PRO_IL18', 'PRO_HSPH1', 'PRO_CTNNA3', 'unstim_gdT_Frequency', 'PRO_UPP1', 'PRO_IL1R1', 'PRO_CSF2', 'unstim_CD4Tnaive_Frequency', 'unstim_Th1naive_150Nd_STAT5', 'unstim_Th1mem_167Er_ERK', 'IL246_Th1mem_164Dy_IkB', 'PRO_STAT6', 'unstim_NK_Frequency', 'PRO_WWOX', 'IL246_mDC_167Er_ERK', 'unstim_CD4Trm_Frequency', 'PRO_ARL11', 'PRO_IL31', 'IL246_Granulocytes_154Sm_STAT3', 'PRO_CCL3', 'PRO_ALK', 'PRO_RFXAP', 'unstim_Tregnaive_Frequency', 'PRO_CNTN3', 'PRO_TWF1', 'PRO_KIAA0319L', 'PRO_CD3G', 'PRO_BIRC3']",31
Fold_9,"['PRO_TNFSF10', 'LPS_Bcells_164Dy_IkB', 'PRO_ASAH1', 'IL246_CD8Trm_154Sm_STAT3', 'PRO_PDE4D', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_CD56brightCD16negNK_164Dy_IkB', 'IL246_Th1_150Nd_STAT5', 'PRO_CCL3', 'LPS_pDC_151Eu_p38', 'IL246_DC_154Sm_STAT3', 'unstim_pDC_Frequency', 'IL246_CD8Tem_154Sm_STAT3', 'PRO_IRF6', 'LPS_pDC_164Dy_IkB', 'PRO_FCGR1A', 'PRO_BIRC3', 'PRO_IL18', 'LPS_Granulocytes_155Gd_S6', 'IL246_CD56brightCD16negNK_166Er_NFkB', 'IL246_CXCR4neutro_150Nd_STAT5', 'IL246_CXCR4neutro_154Sm_STAT3', 'IL246_Th1mem_154Sm_STAT3', 'unstim_Th1naive_167Er_ERK', 'PRO_SAMHD1', 'IL246_Th1mem_164Dy_IkB', 'IL246_CD56brightCD16negNK_155Gd_S6', 'unstim_CD4Trm_Frequency', 'IL246_DC_150Nd_STAT5', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_MDSC_153Eu_STAT1', 'PRO_TOPBP1', 'PRO_PPIB', 'IL246_Bcells_150Nd_STAT5', 'IL246_CD8Tnaive_153Eu_STAT1', 'PRO_WWOX', 'LPS_MDSC_159Tb_MAPKAPK2', 'PRO_ALK']",38
