,Threshold,min FDP+
Fold n°1,0.05,0.5384615384615384
Fold n°2,0.13,0.125
Fold n°3,0.09,0.7272727272727273
Fold n°4,0.15000000000000002,0.2
Fold n°5,0.14,0.2
Fold n°6,0.09999999999999999,0.1875
Fold n°7,0.060000000000000005,0.5714285714285714
Fold n°8,0.12,0.1
Fold n°9,0.22,0.6666666666666666
Fold n°10,0.13,0.4
Fold n°11,0.15000000000000002,0.1111111111111111
Fold n°12,0.16,0.3333333333333333
Fold n°13,0.19,0.16666666666666666
Fold n°14,0.11,0.07692307692307693
Fold n°15,0.13,0.09090909090909091
Fold n°16,0.08,0.10526315789473684
Fold n°17,0.16,0.14285714285714285
Fold n°18,0.09,0.3888888888888889
Fold n°19,0.22,0.2
Fold n°20,0.13,0.18181818181818182
Fold n°21,0.22,0.2
Fold n°22,0.18000000000000002,0.2
Fold n°23,0.19,0.25
Fold n°24,0.12,0.07692307692307693
Fold n°25,0.09,0.058823529411764705
Fold n°26,0.18000000000000002,0.14285714285714285
Fold n°27,0.09999999999999999,0.08333333333333333
Fold n°28,0.05,0.7
Fold n°29,0.12,0.18181818181818182
Fold n°30,0.06999999999999999,0.13793103448275862
Fold n°31,0.13,0.14285714285714285
Fold n°32,0.11,0.42857142857142855
Fold n°33,0.09,0.13333333333333333
Fold n°34,0.17,0.6
Fold n°35,0.17,0.16666666666666666
Fold n°36,0.11,0.4166666666666667
Fold n°37,0.15000000000000002,0.125
Fold n°38,0.13,0.07692307692307693
Fold n°39,0.18000000000000002,0.16666666666666666
Fold n°40,0.12,0.36363636363636365
Fold n°41,0.16,0.1111111111111111
Fold n°42,0.04,0.8421052631578947
Fold n°43,0.14,0.2857142857142857
Fold n°44,0.18000000000000002,0.14285714285714285
Fold n°45,0.24000000000000002,0.5
Fold n°46,0.22,0.25
Fold n°47,0.060000000000000005,0.08333333333333333
Fold n°48,0.06999999999999999,0.21739130434782608
Fold n°49,0.15000000000000002,0.3333333333333333
Fold n°50,0.18000000000000002,0.14285714285714285
Fold n°51,0.27,0.5
Fold n°52,0.09,0.35294117647058826
Fold n°53,0.13,0.14285714285714285
Fold n°54,0.15000000000000002,0.16666666666666666
Fold n°55,0.18000000000000002,0.2
Fold n°56,0.14,0.2857142857142857
Fold n°57,0.09999999999999999,0.3333333333333333
Fold n°58,0.16,0.3333333333333333
Fold n°59,0.16,0.14285714285714285
Fold n°60,0.21000000000000002,0.25
Fold n°61,0.06999999999999999,0.6666666666666666
Fold n°62,0.13,0.25
Fold n°63,0.060000000000000005,0.17391304347826086
Fold n°64,0.17,0.25
Fold n°65,0.18000000000000002,0.6666666666666666
Fold n°66,0.13,0.14285714285714285
Fold n°67,0.11,0.3
Fold n°68,0.11,0.4444444444444444
Fold n°69,0.15000000000000002,0.4444444444444444
Fold n°70,0.17,0.2
Fold n°71,0.14,0.16666666666666666
Fold n°72,0.13,0.1
Fold n°73,0.18000000000000002,0.2
Fold n°74,0.14,0.3333333333333333
Fold n°75,0.06999999999999999,0.20689655172413793
Fold n°76,0.12,0.14285714285714285
Fold n°77,0.13,0.2
Fold n°78,0.23,0.3333333333333333
Fold n°79,0.15000000000000002,0.1111111111111111
Fold n°80,0.22,0.25
Fold n°81,0.11,0.07142857142857142
Fold n°82,0.2,0.25
Fold n°83,0.11,0.07142857142857142
Fold n°84,0.12,0.125
Fold n°85,0.19,0.16666666666666666
Fold n°86,0.13,0.25
Fold n°87,0.12,0.2222222222222222
Fold n°88,0.060000000000000005,0.2
Fold n°89,0.09999999999999999,0.05555555555555555
Fold n°90,0.060000000000000005,0.25
Fold n°91,0.12,0.1
Fold n°92,0.19,0.2
Fold n°93,0.14,0.09090909090909091
Fold n°94,0.08,0.25
Fold n°95,0.15000000000000002,0.2857142857142857
Fold n°96,0.12,0.5
Fold n°97,0.08,0.5555555555555556
Fold n°98,0.11,0.0625
Fold n°99,0.17,0.16666666666666666
Fold n°100,0.14,0.2
